date,eq_gross,eq_net,eq_net_ftf
2015-05-10,1.0078654934385376,1.0078654934385376,0.37807984664625993
2015-05-11,1.0078654934385376,1.0078654934385376,0.37807984664625993
2015-05-12,1.0078654934385376,1.0078654934385376,0.37807984664625993
2015-05-13,1.0078654934385376,1.0078654934385376,0.37807984664625993
2015-05-14,1.0079968615516994,1.0079968615516994,0.36460727717012914
2015-05-17,1.0112516984079558,1.0112516984079558,0.3514245854151982
2015-05-18,0.9812119086199281,0.9812119086199281,0.3382398895474034
2015-05-19,0.9841499169697813,0.9841499169697813,0.3350480747047513
2015-05-20,0.9791120716549805,0.9791120716549805,0.33217267837510417
2015-05-21,0.9789971990330694,0.9789971990330694,0.3309297308645803
2015-05-24,0.9789971990330694,0.9789971990330694,0.3309297308645803
2015-05-26,0.9774970534129449,0.9774970534129449,0.3357350608933485
2015-05-27,0.9802718880340164,0.9802718880340164,0.3395112954921254
2015-05-28,0.9811590874476172,0.9811590874476172,0.3423134134681228
2015-05-31,0.9800861613782188,0.9800861613782188,0.34493558428780324
2015-06-01,0.9859643176839877,0.9859643176839877,0.34790784400549213
2015-06-02,0.9759403231623526,0.9759403231623526,0.34894749257738306
2015-06-03,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-04,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-07,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-08,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-09,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-10,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-11,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-14,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-15,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-16,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-17,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-18,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-21,0.964493661185456,0.964493661185456,0.3536124705045933
2015-06-22,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-23,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-24,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-25,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-28,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-29,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-06-30,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-01,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-02,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-06,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-07,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-08,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-09,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-12,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-13,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-14,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-15,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-16,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-19,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-20,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-21,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-22,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-23,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-26,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-27,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-28,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-29,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-07-30,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-02,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-03,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-04,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-05,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-06,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-09,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-10,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-11,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-12,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-13,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-16,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-17,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-18,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-19,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-20,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-23,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-24,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-25,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-26,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-27,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-30,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-08-31,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-01,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-02,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-03,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-06,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-08,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-09,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-10,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-13,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-14,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-15,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-16,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-17,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-20,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-21,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-22,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-23,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-24,0.9535427721996717,0.9535427721996717,0.35640046787684043
2015-09-27,0.9328677799697593,0.9328677799697593,0.3462656241911124
2015-09-28,0.9262574759560648,0.9262574759560648,0.343838634042892
2015-09-29,0.9262574759560648,0.9262574759560648,0.343838634042892
2015-09-30,0.9262574759560648,0.9262574759560648,0.343838634042892
2015-10-01,0.9262574759560648,0.9262574759560648,0.343838634042892
2015-10-04,0.9262574759560648,0.9262574759560648,0.343838634042892
2015-10-05,0.9367620415598975,0.9367620415598975,0.3393029886930071
2015-10-06,0.9396138449878985,0.9396138449878985,0.33145274866471774
2015-10-07,0.9335487014503627,0.9335487014503627,0.32242880055806167
2015-10-08,0.9501716795100285,0.9501716795100285,0.31586055190981416
2015-10-11,0.9621396541448527,0.9621396541448527,0.30535336698332854
2015-10-12,0.9635450135106957,0.9635450135106957,0.2909076929104799
2015-10-13,0.9873566630637314,0.9873566630637314,0.27707015746256863
2015-10-14,1.0002446886707677,1.0002446886707677,0.2587622901256726
2015-10-15,0.9928323490831442,0.9928323490831442,0.23962258494381686
2015-10-18,0.9755452673562295,0.9755452673562295,0.22441660849380143
2015-10-19,0.9833642693285596,0.9833642693285596,0.21451291614871543
2015-10-20,0.9659935883926495,0.9659935883926495,0.2040311456411824
2015-10-21,0.9643382142372341,0.9643382142372341,0.1978257958148092
2015-10-22,0.9590837168828996,0.9590837168828996,0.19265474004966393
2015-10-25,0.9645191069531186,0.9645191069531186,0.18883315986197616
2015-10-26,0.9638918080528508,0.9638918080528508,0.18446310624731158
2015-10-27,0.9809240359185983,0.9809240359185983,0.1804052037824172
2015-10-28,0.9328828621502869,0.9328828621502869,0.17391855724358396
2015-10-29,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-01,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-02,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-03,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-04,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-05,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-08,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-09,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-10,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-11,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-12,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-15,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-16,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-17,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-18,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-19,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-22,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-23,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-24,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-25,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-29,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-11-30,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-01,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-02,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-03,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-06,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-07,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-08,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-09,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-10,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-13,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-14,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-15,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-16,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-17,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-20,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-21,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-22,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-23,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-27,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-28,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-29,0.9232881460573965,0.9232881460573965,0.17554395918027366
2015-12-30,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-03,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-04,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-05,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-06,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-07,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-10,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-11,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-12,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-13,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-14,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-17,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-19,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-20,0.9232881460573965,0.9232881460573965,0.17554395918027366
2016-01-21,0.9207353069799923,0.9207353069799923,0.1722445086485873
2016-01-24,0.9317750059251119,0.9317750059251119,0.16988222518841134
2016-01-25,0.9500566086750054,0.9500566086750054,0.16600603761962082
2016-01-26,0.9440203018062697,0.9440203018062697,0.15882559606996763
2016-01-27,0.9444801815578502,0.9444801815578502,0.15258571957667066
2016-01-28,0.9449233870109356,0.9449233870109356,0.1470909080991648
2016-01-31,0.9623573074770243,0.9623573074770243,0.14204216959307564
2016-02-01,0.9611238387452222,0.9611238387452222,0.13501405973312408
2016-02-02,0.9842203072775131,0.9842203072775131,0.1286163575283135
2016-02-03,1.011141203874689,1.011141203874689,0.12029239155655914
2016-02-04,1.0114906263209527,1.0114906263209527,0.10966746405597673
2016-02-07,1.0817366713725245,1.0817366713725245,0.10107907059334015
2016-02-08,1.08300090990656,1.08300090990656,0.08740136211611145
2016-02-09,1.0757724706613971,1.0757724706613971,0.07613462356893588
2016-02-10,1.1715888032232362,1.1715888032232362,0.06800561482347176
2016-02-11,1.1558148876164482,1.1558148876164482,0.05569488712006186
2016-02-14,1.0976231424274323,1.0976231424274323,0.046702423727749826
2016-02-16,1.103212647618381,1.103212647618381,0.041888442352417954
2016-02-17,1.103212647618381,1.103212647618381,0.041888442352417954
2016-02-18,1.1092920565973212,1.1092920565973212,0.0381348616007235
2016-02-21,1.07902373020037,1.07902373020037,0.03441159024877504
2016-02-22,1.0975655015012629,1.0975655015012629,0.03204993230358367
2016-02-23,1.1181438238752457,1.1181438238752457,0.029950073151587795
2016-02-24,1.1177364846553877,1.1177364846553877,0.027409368938736037
2016-02-25,1.090511813522121,1.090511813522121,0.02500711559256708
2016-02-28,1.110985859046516,1.110985859046516,0.0235078440322217
2016-02-29,1.1064817610941309,1.1064817610941309,0.022045374783726927
2016-03-01,1.1215290156612916,1.1215290156612916,0.02073326001200342
2016-03-02,1.1435324102509723,1.1435324102509723,0.01937895049296296
2016-03-03,1.1608877551074126,1.1608877551074126,0.01782544607392904
2016-03-06,1.1507155928164134,1.1507155928164134,0.01609247836085301
2016-03-07,1.1489453109825085,1.1489453109825085,0.01465699521736441
2016-03-08,1.1405106656550028,1.1405106656550028,0.01349774556359861
2016-03-09,1.1639240275247094,1.1639240275247094,0.0126000441297386
2016-03-10,1.1441783760203619,1.1441783760203619,0.011613416816652658
2016-03-13,1.1214710124822094,1.1214710124822094,0.010867996060142882
2016-03-14,1.1016924015879441,1.1016924015879441,0.010450194358758864
2016-03-15,1.1002337322155158,1.1002337322155158,0.010262123544406544
2016-03-16,1.1002337322155158,1.1002337322155158,0.010262123544406544
2016-03-17,1.0892703883876425,1.0892703883876425,0.009834193889750745
2016-03-20,1.0769847920573765,1.0769847920573765,0.009476272068971135
2016-03-21,1.0818508180267126,1.0818508180267126,0.009267203092092625
2016-03-22,1.0570150871804516,1.0570150871804516,0.009058215076055406
2016-03-23,1.0544610607555664,1.0544610607555664,0.009048565769793312
2016-03-27,1.0544610607555664,1.0544610607555664,0.009048565769793312
2016-03-28,1.0544610607555664,1.0544610607555664,0.009048565769793312
2016-03-29,1.0544610607555664,1.0544610607555664,0.009048565769793312
2016-03-30,1.0609760334949243,1.0609760334949243,0.009012642420592262
2016-03-31,1.0504379308735825,1.0504379308735825,0.008935413987140893
2016-04-03,1.046394805900977,1.046394805900977,0.008942294705399244
2016-04-04,1.0538477692748753,1.0538477692748753,0.008970228391124878
2016-04-05,1.049768528630617,1.049768528630617,0.008941133910957412
2016-04-06,1.0609603511733932,1.0609603511733932,0.008945850263031699
2016-04-07,1.0658501856776286,1.0658501856776286,0.008870766837470427
2016-04-10,1.0787837685428219,1.0787837685428219,0.008748879619860822
2016-04-11,1.081652471520521,1.081652471520521,0.008525053761344705
2016-04-12,1.067598735164376,1.067598735164376,0.008269817773110753
2016-04-13,1.0424177300699595,1.0424177300699595,0.008127190975029652
2016-04-14,1.0505351595886605,1.0505351595886605,0.008159505010140034
2016-04-17,1.0505351595886605,1.0505351595886605,0.008159505010140034
2016-04-18,1.0664762755433517,1.0664762755433517,0.00813979760113929
2016-04-19,1.0665616093322676,1.0665616093322676,0.008008099541078366
2016-04-20,1.0624180609125857,1.0624180609125857,0.00786274519150367
2016-04-21,1.0415350891474144,1.0415350891474144,0.007754211115495754
2016-04-24,1.0517152162064258,1.0517152162064258,0.007787079532984962
2016-04-25,1.0540922411598184,1.0540922411598184,0.00776044303159433
2016-04-26,1.0540922411598184,1.0540922411598184,0.00776044303159433
2016-04-27,1.0686229712455413,1.0686229712455413,0.007675214334818076
2016-04-28,1.0926523884933332,1.0926523884933332,0.007492618141458528
2016-05-01,1.0986777603308195,1.0986777603308195,0.007134414143881009
2016-05-02,1.0935901269845365,1.0935901269845365,0.0067358224046433855
2016-05-03,1.0680927498061803,1.0680927498061803,0.006355991961830256
2016-05-04,1.0651241766760888,1.0651241766760888,0.006154466698045485
2016-05-05,1.0904834669834929,1.0904834669834929,0.006019849463346555
2016-05-08,1.058398539605823,1.058398539605823,0.005768952517884959
2016-05-09,1.0560346108424845,1.0560346108424845,0.005682118381666098
2016-05-10,1.0659262200182589,1.0659262200182589,0.005634195965187095
2016-05-11,1.0619373569009445,1.0619373569009445,0.005542510843076474
2016-05-12,1.0634986245955012,1.0634986245955012,0.005467920121832174
2016-05-15,1.065018167374762,1.065018167374762,0.005393797408821928
2016-05-16,1.0678549859930018,1.0678549859930018,0.005315658930519113
2016-05-17,1.0651310112824437,1.0651310112824437,0.005227523367813879
2016-05-18,1.0427729062021294,1.0427729062021294,0.005155025175158363
2016-05-19,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-22,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-23,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-24,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-25,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-26,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-29,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-05-31,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-06-01,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-06-02,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-06-05,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-06-06,1.0406324380765377,1.0406324380765377,0.005182830441972333
2016-06-07,1.0551461337089718,1.0551461337089718,0.005174829225317634
2016-06-08,1.065269145422907,1.065269145422907,0.005102961581766508
2016-06-09,1.0688936463364318,1.0688936463364318,0.004975686931574196
2016-06-12,1.0826654605620214,1.0826654605620214,0.0048320790645075195
2016-06-13,1.0842407876022784,1.0842407876022784,0.004637894433778778
2016-06-14,1.0845269074285804,1.0845269074285804,0.004440462759108098
2016-06-15,1.099292778679351,1.099292778679351,0.0042595980536977275
2016-06-16,1.0939253299328349,1.0939253299328349,0.004041600290063193
2016-06-19,1.0896086188552239,1.0896086188552239,0.0038508425035678386
2016-06-20,1.059018448462262,1.059018448462262,0.0036960312814465577
2016-06-21,1.0552161080678255,1.0552161080678255,0.00364819623534672
2016-06-22,1.0472354731452738,1.0472354731452738,0.0036231821544196103
2016-06-23,1.1153384916573723,1.1153384916573723,0.0036344674153574834
2016-06-26,1.1153384916573723,1.1153384916573723,0.0036344674153574834
2016-06-27,1.1077079941726113,1.1077079941726113,0.00344673482816235
2016-06-28,1.118006843288771,1.118006843288771,0.0032981016112691654
2016-06-29,1.1111177366602103,1.1111177366602103,0.003144051215428265
2016-06-30,1.1326011934126576,1.1326011934126576,0.003017203513399502
2016-07-03,1.1521225911287691,1.1521225911287691,0.002879726902259662
2016-07-05,1.1614058237233493,1.1614058237233493,0.0026947089291098235
2016-07-06,1.15533570744755,1.15533570744755,0.0024942136426113746
2016-07-07,1.1506425274446614,1.1506425274446614,0.0023230181229195093
2016-07-10,1.1484337425289337,1.1484337425289337,0.0021855367413904777
2016-07-11,1.1228825460212837,1.1228825460212837,0.0020690240728098268
2016-07-12,1.1327003767290311,1.1327003767290311,0.002006809109104295
2016-07-13,1.1217644791420203,1.1217644791420203,0.001948023230688556
2016-07-14,1.116814257927796,1.116814257927796,0.001907984241316904
2016-07-17,1.1185829276318184,1.1185829276318184,0.0018814136606260488
2016-07-18,1.1185829276318184,1.1185829276318184,0.0018814136606260488
2016-07-19,1.1064237647317057,1.1064237647317057,0.0018514024252130848
2016-07-20,1.1178739747128859,1.1178739747128859,0.0018411337679232977
2016-07-21,1.111391573823934,1.111391573823934,0.0018180906122632861
2016-07-24,1.1076317774953433,1.1076317774953433,0.001804377658461662
2016-07-25,1.108804672846389,1.108804672846389,0.0017974379250844357
2016-07-26,1.1140226527231387,1.1140226527231387,0.001789498379628303
2016-07-27,1.1273906905435898,1.1273906905435898,0.0017744212583475757
2016-07-28,1.143723365146703,1.143723365146703,0.0017395051664467077
2016-07-31,1.1461014092325958,1.1461014092325958,0.001678211959396544
2016-08-01,1.1624227217433911,1.1624227217433911,0.001613996339452683
2016-08-02,1.1505428187643052,1.1505428187643052,0.0015200590946575056
2016-08-03,1.154907042708519,1.154907042708519,0.001445150065899023
2016-08-04,1.1199256207494508,1.1199256207494508,0.0013772711563350675
2016-08-07,1.1151263361181698,1.1151263361181698,0.001352352542640515
2016-08-08,1.1213524949458213,1.1213524949458213,0.00133907756283845
2016-08-09,1.1213524949458213,1.1213524949458213,0.00133907756283845
2016-08-10,1.1190285605686312,1.1190285605686312,0.0013134810842432127
2016-08-11,1.1101533947480904,1.1101533947480904,0.0012907702132941364
2016-08-14,1.1157542371485998,1.1157542371485998,0.0012788483373091626
2016-08-15,1.1273296742556964,1.1273296742556964,0.0012632061832812118
2016-08-16,1.116653194248284,1.116653194248284,0.001235287033771978
2016-08-17,1.1287325991312305,1.1287325991312305,0.0012186469363372294
2016-08-18,1.1140050482163653,1.1140050482163653,0.0011934957593551525
2016-08-21,1.1099397444330292,1.1099397444330292,0.0011831832721524158
2016-08-22,1.1134040768419233,1.1134040768419233,0.001178058077228031
2016-08-23,1.0924685564815577,1.0924685564815577,0.0011702476273466667
2016-08-24,1.0856352109155079,1.0856352109155079,0.0011830578994947872
2016-08-25,1.0856352109155079,1.0856352109155079,0.0011830578994947872
2016-08-28,1.0856352109155079,1.0856352109155079,0.0011830578994947872
