date,close,high,low,r,ema_log,slope,p_trend,momentum,p_bull,p_bear,eligible_to_enter,regime,atr,ewma_sigma2_next,w_vol,f_tilde,w_raw,w_target,w_exec,P_hat_exec,fill_error_ret,net_ret_ftf,gross_ret,turnover,cost_lin,cost_imp,net_ret,alpha_ret,anchor,equity,drawdown
2020-10-18,1911.7,1923.4,1900.2,0.002780109106168771,7.5578076639673455,-0.0001314565807897239,0.4726809983517131,0.0,0.28360859901102786,0.7163914009889721,0.0,bear,28.950000000000028,9.736442398985165e-05,0.9576147773229925,3.2234913770329827,0.0,0.0,0.0,1915.2856702666584,-0.0018756448536163227,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-19,1915.4,1917.6,1896.6,0.0019354501229271737,7.557800109554556,-7.554412789545495e-06,0.4850338639565541,0.0,0.29102031837393244,0.7089796816260676,0.0,bear,28.850000000000023,9.174731658116088e-05,0.986493670776812,3.2234913770329827,0.0,0.0,0.0,1915.3893701322716,5.549685563610452e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-20,1929.5,1936.0,1911.6,0.007361386655528879,7.5582330738399435,0.00043296428538752707,0.5289529362603823,0.0,0.3173717617562294,0.6826282382437706,0.0,bear,28.600000000000023,8.949387839582315e-05,0.9988363153824495,3.2234913770329827,0.0,0.0,0.0,1915.612234350465,0.007197598159904072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-21,1904.6,1929.4,1894.2,-0.01290489764187619,7.557860726915144,-0.00037234692479959364,0.4486645820687183,0.0,0.26919874924123094,0.7308012507587691,0.0,bear,29.092857142857174,9.411642868091186e-05,0.9739984574470997,3.2234913770329827,0.0,0.0,0.0,1917.2862200328486,-0.006660831687939052,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-22,1905.2,1917.3,1895.2,0.0003150267772762394,7.5575296194358375,-0.00033110747930642503,0.45277609469208535,0.0,0.2716656568152512,0.7283343431847489,0.0,bear,28.264285714285734,8.84753974722812e-05,1.004568896714696,3.2234913770329827,0.0,0.0,0.0,1915.029641318669,-0.005159375036042943,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-25,1905.7,1911.1,1892.5,0.00026243963888306077,7.557234122717747,-0.0002954967180901491,0.4563264356949168,0.0,0.27379586141695006,0.72620413858305,0.0,bear,26.107142857142872,8.317100609778776e-05,1.0361079621685587,3.2234913770329827,0.0,0.0,0.0,1914.4746158877974,-0.004604405671300507,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-26,1911.9,1913.8,1898.7,0.0032533977016320215,7.557151242813984,-8.287990376310006e-05,0.4775240222674753,0.0,0.28651441336048517,0.7134855866395149,0.0,bear,24.921428571428578,7.881582152821955e-05,1.0643495608295668,3.2234913770329827,0.0,0.0,0.0,1913.9771354672243,-0.0010864247435662176,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-27,1879.2,1912.6,1869.1,-0.017103404989800786,7.556038254245827,-0.0011129885681571139,0.3748236894563237,0.0,0.22489421367379422,0.7751057863262057,0.0,bear,26.600000000000005,9.163845997123495e-05,0.9870794209346713,3.2234913770329827,0.0,0.0,0.0,1914.2254650560783,-0.01863849779484793,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-28,1868.0,1885.1,1859.2,-0.005959982971477262,7.554633376118405,-0.0014048781274222932,0.3457227257261826,0.0,0.20743363543570956,0.7925663645642904,0.0,bear,25.471428571428564,8.827143619417878e-05,1.0057288129016417,3.2234913770329827,0.0,0.0,0.0,1910.1274865111325,-0.022552187639792533,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-10-29,1879.9,1890.9,1863.3,0.006370449678800849,7.553693805326495,-0.0009395707919095386,0.39211318905146886,0.0,0.2352679134308813,0.7647320865691187,0.0,bear,26.328571428571422,8.541010776913609e-05,1.022436520604211,3.2234913770329827,0.0,0.0,0.0,1906.8891920082294,-0.014356716851018312,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-05-04,4.25869245581451,-0.13938273125839507
2020-11-01,1892.5,1897.1,1873.3,0.006702484174690104,7.553211416108084,-0.0004823891997753904,0.4382551398288572,0.0,0.2629530838973143,0.7370469161026857,0.0,bear,25.078571428571422,8.298089948671594e-05,1.0372941284434904,3.085843531531754,0.0,0.0,0.0,1905.985038536224,-0.007125515739087981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.25869245581451,-0.13938273125839507
2020-11-02,1910.4,1912.2,1887.6,0.009458388375165105,7.553322806533496,0.00011139042541152833,0.4975466534016699,0.0,0.29852799204100194,0.701472007958998,0.0,bear,24.514285714285716,8.336971215684049e-05,1.0348724790008104,3.085843531531754,0.0,0.0,0.0,1905.9369938164846,0.0023361632032639842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-03,4.25869245581451,-0.13938273125839507
2020-11-03,1896.2,1917.9,1881.8,-0.00743299832495814,7.552979867890517,-0.00034293864297829657,0.4521798927680784,0.0,0.27130793566084704,0.728692064339153,0.0,bear,25.62857142857144,8.168249727335988e-05,1.0455058933187837,3.085843531531754,0.0,0.0,0.0,1907.2814774919486,-0.005844044664037857,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.25869245581451,-0.13938273125839507
2020-11-04,1946.8,1954.3,1902.2,0.026684948845058454,7.554237612494645,0.0012577446041275309,0.6120151724674666,0.0,0.36720910348047997,0.63279089651952,0.0,bear,28.52142857142857,0.0001195067371287615,0.8643602652884926,3.085843531531754,0.0,0.0,0.0,1905.7614695605903,0.02107999303442041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-03,4.25869245581451,-0.13938273125839507
2020-11-05,1951.7,1961.8,1937.2,0.00251695089377435,7.555570719743196,0.0013331072485511797,0.6195404647900539,1.0,0.7717242788740324,0.2282757211259676,1.0,bull,28.62142857142856,0.0001127164354091361,0.8900150809612272,3.085843531531754,1.492552813545945,1.492552813545945,0.0,1911.2167442631533,0.020742560709559238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-03,4.25869245581451,-0.13938273125839507
2020-11-08,1854.4,1966.1,1848.0,-0.04985397345903564,7.553755464913733,-0.0018152548294629867,0.30516263004716815,0.0,0.18309757802830087,0.8169024219716992,0.0,bear,35.557142857142836,0.00025507856946384186,0.5916351964333914,3.085843531531754,0.0,0.0,1.492552813545945,1913.9105321206196,-0.032091529400679164,-0.0478983024979761,-0.0,1.492552813545945,0.0,0.0,-0.0,-0.0478983024979761,2020-06-03,4.054708316320058,-0.1806048375315623
2020-11-09,1876.4,1888.9,1858.9,0.011863675582398647,7.5527567566061675,-0.0009987083075655434,0.3866984004446025,0.0,0.2320190402667615,0.7679809597332385,0.0,bear,36.278571428571404,0.00024821866319547545,0.5997548553204249,3.085843531531754,0.0,0.0,0.0,1904.4341514617975,-0.014940391953633206,0.04000648641537986,0.017707162369505428,1.492552813545945,0.0,0.0,0.017707162369505428,0.02229932404587444,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-10,1861.6,1882.5,1853.9,-0.00788744404178221,7.5513428479290825,-0.0014139086770850184,0.3452388129131994,0.0,0.20714328774791965,0.7928567122520803,0.0,bear,35.79999999999997,0.00023705824981448166,0.6137103560021167,3.085843531531754,0.0,0.0,0.0,1904.0872679315007,-0.022822984492641165,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-11,1873.3,1883.0,1860.7,0.006284916201117374,7.550389688681358,-0.0009531592477243223,0.3912466748973584,0.0,0.23474800493841505,0.7652519950615849,0.0,bear,35.81428571428569,0.00022520476512491683,0.6296543396179994,3.085843531531754,0.0,0.0,0.0,1900.60766793824,-0.014577306324795808,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-12,1886.2,1895.8,1872.1,0.00688624352746503,7.549905477487064,-0.000484211194294204,0.4380732056429077,0.0,0.2628439233857446,0.7371560766142554,0.0,bear,36.17857142857141,0.00021453770021259504,0.6451180275964677,3.085843531531754,0.0,0.0,0.0,1899.6720204416022,-0.007142413551904421,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-15,1887.8,1898.0,1861.5,0.0008482663556357295,7.549501193371291,-0.00040428411577320134,0.4460542768348865,0.0,0.2676325661009319,0.7323674338990681,0.0,bear,37.70714285714285,0.00020170861154844555,0.6653172269240111,3.085843531531754,0.0,0.0,0.0,1899.6430257012346,-0.006273453597433326,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-16,1885.1,1892.7,1876.3,-0.0014302362538404223,7.549035290701386,-0.0004659026699052049,0.43990139252615884,0.0,0.2639408355156953,0.7360591644843046,0.0,bear,35.771428571428565,0.00018972882940004678,0.686000330705796,3.085843531531754,0.0,0.0,0.0,1899.026963035113,-0.007387917370491325,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-17,1873.9,1884.2,1860.3,-0.005941329372446957,7.548239799234199,-0.0007954914671861602,0.4069904979475867,0.0,0.244194298768552,0.755805701231448,0.0,bear,35.69285714285714,0.00018046306331875802,0.7033910306824991,3.085843531531754,0.0,0.0,0.0,1898.0254501899592,-0.012874459784385025,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-18,1861.5,1872.6,1850.0,-0.006617215433054158,7.547093684878914,-0.0011461143552855546,0.3719792566606534,0.0,0.22318755399639204,0.776812446003608,0.0,bear,35.42857142857143,0.00017226253192487953,0.7199387929166654,3.085843531531754,0.0,0.0,0.0,1895.8912200297373,-0.018475004044983753,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-19,1872.4,1879.2,1859.1,0.005855492882084423,7.5463666423517335,-0.000727042527180366,0.41382542640125436,0.0,0.2482952558407526,0.7517047441592474,0.0,bear,35.164285714285725,0.00016398398782291524,0.7378876929213661,3.085843531531754,0.0,0.0,0.0,1893.0556915811803,-0.011031666086936672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-22,1837.8,1875.0,1828.0,-0.01847895748771633,7.544564112794636,-0.0018025295570973654,0.3064333045991056,0.0,0.18385998275946336,0.8161400172405366,0.0,bear,36.76428571428572,0.00017463326074350997,0.7150353401706573,3.085843531531754,0.0,0.0,0.0,1892.4727756615746,-0.02974903453127359,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-23,1804.6,1836.9,1797.1,-0.018065077810425545,7.541775920400582,-0.0027881923940542563,0.2080105245024502,0.0,0.1248063147014701,0.8751936852985299,0.0,bear,37.09285714285714,0.00018373608727670316,0.6970978717343658,3.085843531531754,0.0,0.0,0.0,1887.0340377657649,-0.04567994999765318,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-24,1805.5,1816.3,1798.6,0.0004987254793307194,7.5391849356195975,-0.0025909847809844067,0.22770257416365602,0.0,0.1366215444981936,0.8633784555018064,0.0,bear,34.20714285714286,0.00017272684566632497,0.7189704940347698,3.085843531531754,0.0,0.0,0.0,1879.9260651570191,-0.04122185829798898,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-25,1788.1,1822.6,1776.5,-0.00963721960675723,7.536168372437291,-0.0030165631823066974,0.18520669439958826,0.0,0.11112401663975295,0.8888759833602471,0.0,bear,35.74285714285715,0.00016793579503127744,0.7291541490219813,3.085843531531754,0.0,0.0,0.0,1875.4313229168563,-0.0488402902057247,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-29,1780.9,1793.3,1767.2,-0.004026620435098605,7.533090718099971,-0.0030776543373196574,0.1791064732182207,0.0,0.10746388393093242,0.8925361160690676,0.0,bear,29.171428571428578,0.00015883246765710198,0.7497584119398325,3.085843531531754,0.0,0.0,0.0,1868.9869204088852,-0.04946202504850642,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-11-30,1818.9,1821.1,1778.4,0.02133752597001526,7.53146450711872,-0.0016262109812510417,0.3240394917929494,0.0,0.19442369507576962,0.8055763049242304,0.0,bear,29.75714285714285,0.0001766199204689404,0.7110025302021922,3.085843531531754,0.0,0.0,0.0,1863.1298428835883,-0.024316808446637053,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-06-03,4.2169229494952445,-0.14782371609544076
2020-12-01,1830.2,1835.7,1810.5,0.006212546044312539,7.530307468706827,-0.0011570386739716554,0.3693362519562191,0.0,0.22160175117373146,0.7783982488262685,0.0,bear,29.514285714285716,0.0001683384715347912,0.7282815349476226,3.1842114418706746,0.0,0.0,0.0,1862.8042570143841,-0.017814586938249402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-02,1841.1,1847.4,1826.7,0.005955633264123961,7.529576130468207,-0.0007313382386193723,0.4118664149453775,0.0,0.2471198489672265,0.7528801510327735,0.0,bear,29.40000000000001,0.00016036633729730811,0.746164157475087,3.1842114418706746,0.0,0.0,0.0,1861.5233372507214,-0.011093008120537439,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-03,1840.0,1852.7,1832.0,-0.0005974689044592196,7.5288528136762976,-0.0007233167919098449,0.412667808149692,0.0,0.24760068488981518,0.7523993151101849,0.0,bear,29.185714285714294,0.00015076577520497738,0.769554896990017,3.1842114418706746,0.0,0.0,0.0,1860.9544722849414,-0.011388300154859452,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-06,1866.0,1873.0,1824.8,0.01413043478260878,7.529014787740157,0.00016197406385920488,0.501113957746676,0.0,0.3006683746480056,0.6993316253519943,0.0,bear,30.021428571428583,0.00015369997992141236,0.7621739186696489,3.1842114418706746,0.0,0.0,0.0,1859.623816176082,0.0034170331317888124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-07,1874.9,1879.8,1863.9,0.004769560557341901,7.529452536694682,0.0004377489545248636,0.5286656116194793,0.0,0.3171993669716876,0.6828006330283124,0.0,bear,29.985714285714284,0.00014584290360073672,0.7824351233256358,3.1842114418706746,0.0,0.0,0.0,1861.5723551026092,0.007108456396282935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-08,1838.5,1875.9,1828.2,-0.01941436876633429,7.52868770253748,-0.0007648341572012995,0.40851996105795774,0.0,0.24511197663477463,0.7548880233652253,0.0,bear,31.621428571428574,0.0001597073922604055,0.7477018917079225,3.1842114418706746,0.0,0.0,0.0,1862.9011053586444,-0.013272290105327364,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-09,1837.4,1854.2,1831.5,-0.0005983138428066193,7.527932848855474,-0.0007548536820065621,0.4095170735847283,0.0,0.24571024415083695,0.754289755849163,0.0,bear,31.535714285714285,0.00015014642749205083,0.7711404544121829,3.1842114418706746,0.0,0.0,0.0,1859.239604584641,-0.011886145958768328,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-10,1843.6,1851.8,1826.8,0.0033743332970501694,7.527425405574927,-0.0005074432805471929,0.43423493578417,0.0,0.260540961470502,0.739459038529498,0.0,bear,31.885714285714275,0.00014182080935450266,0.7934526389613179,3.1842114418706746,0.0,0.0,0.0,1857.8552224767213,-0.007732275155522577,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-13,1832.1,1845.6,1820.0,-0.006237795617270558,7.526572968974263,-0.0008524366006632533,0.3997679234998983,0.0,0.23986075409993898,0.760139245900061,0.0,bear,30.35714285714284,0.0001356461664430029,0.8113107424077844,3.1842114418706746,0.0,0.0,0.0,1857.3721818402378,-0.013794106129707905,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-14,1855.3,1859.3,1828.5,0.01266306424321817,7.526526692057777,-4.6276916486398534e-05,0.4803083691185575,0.0,0.2881850214711345,0.7118149785288654,0.0,bear,29.649999999999977,0.00013712858821809495,0.8069135089044343,3.1842114418706746,0.0,0.0,0.0,1855.1494398701375,8.115136628171704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-15,1859.1,1870.0,1848.2,0.0020481862771519754,7.526605957252481,7.926519470391469e-05,0.49285081917855944,0.0,0.29571049150713563,0.7042895084928644,0.0,bear,29.942857142857115,0.00012915257694656406,0.8314563427846204,3.1842114418706746,0.0,0.0,0.0,1856.5596716985597,0.0013664290793611099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-16,1890.4,1902.0,1865.9,0.01683610349093656,7.527682223369694,0.0010762661172130095,0.5924575102066373,0.0,0.35547450612398235,0.6445254938760177,0.0,bear,29.714285714285698,0.0001384106851752218,0.803167597775959,3.1842114418706746,0.0,0.0,0.0,1856.9399476234667,0.01769998538750181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
2020-12-17,1888.9,1895.7,1881.9,-0.0007934828607701894,7.528646285649779,0.000964062280084832,0.581247637994218,0.0,0.34874858279653076,0.6512514172034692,0.0,bear,28.83571428571427,0.00013014382096772866,0.8282838853154434,3.1842114418706746,0.0,0.0,0.0,1860.7938737401255,0.014879626375072574,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2020-07-02,4.2169229494952445,-0.14782371609544076
